FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,QAT,Qatar,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,21.02564049,20.30303001,16.95191956,16.45022011,,,,,23.14142036,20.62615013,24.00246048,29.80952072,33.5703392,,,,29.70369911,22.93062973,22.54966927,24.23354912,21.0892601,18.93074036,17.83312035,
A,Annual,ROU,Romania,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,24.49624062,25.13100052,24.0915699,,,22.96150017,22.52737999,20.33909035,19.68456078,17.10860062,23.30726051,17.86644936,21.05117035,,26.78383064,27.99336052,28.34848976,28.77131081,,,30.0074501,29.09165955,29.26696014,,
A,Annual,RUS,Russian Federation,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,28.94747925,,,,27.04776001,,29.01870918,30.89850044,29.96154022,31.05892944,31.36273956,,,,
A,Annual,RWA,Rwanda,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,13.75139046,16.27051926,12.95860004,32.10445023,,31.03404045,
A,Annual,SAU,Saudi Arabia,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,9.39906025,18.30533028,31.65114975,24.55270004,24.90189934,24.68732071,35.79497147,34.37903976,29.25926018,,,23.92367935,23.15074921,21.91363907,21.13604927,22.03462029,23.34181023,22.78041077,28.06866074,
A,Annual,SDN,Sudan,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,16.02062988,,,28.62498093,,,,,,,,
A,Annual,SGP,Singapore,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,34.5014801,34.92926025,34.72488022,35.39630127,36.27394104,35.94073105,,
A,Annual,SLB,Solomon Islands,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,3.12700009,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLV,El Salvador,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,21.26239014,21.76963043,,21.52269936,21.04647064,22.10519028,27.78937912,27.4059906,26.41464996,23.13645935,21.66527939,,,22.15794945,22.12998009,22.28362083,21.43305016,21.84686089,23.42910957,,,
A,Annual,SRB,Serbia,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,24.68147087,21.91576958,22.12310028,24.48501968,26.19037056,26.17679977,,,25.87672043,25.90906906,26.63772011,28.12623978,28.35467911,30.46895027,30.10267067,29.82234955,
A,Annual,STP,Sao Tome and Principe,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
A,Annual,SVK,Slovak Republic,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,22.28893089,22.25649071,26.62529945,26.13451004,25.0941906,25.04029083,26.81014061,24.57328033,24.34291077,21.30532074,21.17190933,21.21614075,20.7401104,21.08216095,20.99213028,20.8357296,21.14030075,,21.17260933,22.07254982,21.82074928,22.18272972,21.30636978,21.40834045,
A,Annual,SVN,Slovenia,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,23.26309967,,20.33192062,20.02380943,18.74237061,,19.14233017,17.16534996,18.11750984,18.98263931,19.25518036,22.08794975,24.29500008,25.46611023,27.10036087,26.7898407,25.6508007,,26.61319923,27.23022079,27.96894073,28.6433506,28.14019012,29.5295105,
A,Annual,SWE,Sweden,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,28.53582954,31.07807922,32.6197319,32.33110809,30.94132996,29.10762978,26.06455994,26.02511024,24.15411949,23.86541939,24.41584969,25.62360001,25.98304939,27.33252907,25.90476036,,25.99304962,26.59001923,27.50337029,26.63920021,27.32246971,27.00831985,28.16707039,28.99386978,
A,Annual,SWZ,Eswatini,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,4.70700979,6.20621014,4.54545021,4.17826986,,,6.8599,4.0694499,,,,,,,,,0.0,,,,,,,,
A,Annual,SXM,Sint Maarten (Dutch part),WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,8.51064014,,2.77778006,,,,,5.55556011,
A,Annual,SYC,Seychelles,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,,15.55556011,16.23377037,15.69766998,17.23356056,19.85157967,28.84160995,19.80518913,26.25,
A,Annual,SYR,Syrian Arab Republic,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,22.96364021,,,,,,32.49552155,
A,Annual,TCA,Turks and Caicos Islands,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,16.12903023,,
A,Annual,TCD,Chad,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,13.70629025,,,,,,,,,,,,,,,,,,,,14.31344986,,,
A,Annual,THA,Thailand,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,26.76972961,27.85502052,,,,,,29.04084969,31.73637962
A,Annual,TJK,Tajikistan,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,21.45015907,22.03606987,,,,,,
A,Annual,TKM,Turkmenistan,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,39.90505981,,39.57355118,
A,Annual,TTO,Trinidad and Tobago,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,25.42440033,,32.34458923,35.35454178,
A,Annual,TUN,Tunisia,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,43.08377075,,,44.36637115,44.44443893,,43.25471115,,38.29418945,,37.87931061,
A,Annual,TUR,Turkiye,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,30.34004974,30.65550995,,,,29.29096031,28.45119095,22.42008972,21.93650055,22.30426025,21.27565002,20.62690926,22.60329056,21.23848915,,20.21064949,,,,19.44189072,18.3644104,15.21298027,15.80482006,,
A,Annual,TUV,Tuvalu,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,TZA,Tanzania,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,9.50236988,,,,
A,Annual,UGA,Uganda,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,17.0376091,14.41460037,,,,11.07540989,,,,,,,,,,,,,,,,,,,
A,Annual,UKR,Ukraine,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,36.79994965,,30.62811089,28.70751953,26.51762962,,25.05303955,24.8407402,24.76848984,24.7742691,25.86379051,26.44123077,26.49757957,25.75535011,,,26.73137093,26.65357018,24.21928024,25.28449059,25.05327034,24.25451088,25.66382027,,
A,Annual,URY,Uruguay,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,11.73894024,12.01690006,13.63741016,15.60058022,,,,,,,17.45410919,18.97707939,17.22275925,15.2372303,18.56999969,,
A,Annual,USA,United States,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,17.73847961,,,,,,,,,,,,,,15.35387993,15.7634697,17.36795044,17.92020988,,,19.23321915,19.55306053,20.07167053,,
A,Annual,UZB,Uzbekistan,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,32.10533142,31.51055908,35.15914154,34.47679901,36.93201065,32.79058838,,
A,Annual,VCT,St. Vincent and the Grenadines,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
A,Annual,VEN,"Venezuela, RB",WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,26.44799042,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,VGB,British Virgin Islands,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.0,,,,,,,26.89654922,,,,,,,,,,,,37.26068115,35.19380188,
A,Annual,VNM,Viet Nam,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,21.25387955,,20.46433067,19.7641201,19.75733948,16.76247025,,24.04920006,,,23.41543007,22.67547989,,,,,,,
A,Annual,WSM,Samoa,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,52.5,43.40658951,24.3842392,,,,,,,,,,,,,,,,,9.3155899,9.31779957,8.07898998,7.2953701,6.38297987,,
A,Annual,ZAF,South Africa,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,19.55150032,19.58884048,18.48506927,18.57234001,18.28119087,18.32671928,17.41242027,18.71063042,,
A,Annual,ZWE,Zimbabwe,WB_EDSTATS_UIS_FOSGP_5T8_F500600700,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)",SHARE,Share (proportion),WB_EDSTATS,Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,25.19502068,24.15719986,24.32908058,,,30.22402954,,,,,,,,
